,team,player,date,stadium,referee,status,score_home,score_guest,url
0,home_formation,Wojciech Szczesny,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
1,home_formation,Bruno Peres,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
2,home_formation,Kostas Manolas,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
3,home_formation,Thomas Vermaelen,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
4,home_formation,Emerson Palmieri,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
5,home_formation,Radja Nainggolan,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
6,home_formation,Leandro Paredes,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
7,home_formation,Kevin Strootman,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
8,home_formation,Mohamed Salah,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
9,home_formation,Edin Dzeko,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
10,home_formation,Stephan El Shaarawy,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
11,guest_formation,Orestis Karnezis,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
12,guest_formation,Thomas Heurtaux,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
13,guest_formation,Larangeira Danilo,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
14,guest_formation,Samir,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
15,guest_formation,Silvan Widmer,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
16,guest_formation,Emmanuel Badu,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
17,guest_formation,Emil Hallfredsson,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
18,guest_formation,Seko Fofana,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
19,guest_formation,Kadhim Ali Adnan,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
20,guest_formation,Duvan Zapata,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
21,guest_formation,Rodrigo De Paul,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
22,home_bench,Alisson,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
23,home_bench,Juan Jesus,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
24,home_bench,Juan Iturbe,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
25,home_bench,Diego Perotti,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
26,home_bench,Francesco Totti,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
27,home_bench,Daniele De Rossi,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
28,home_bench,Moustapha Seck,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
29,home_bench,Federico Fazio,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
30,home_bench,Federico Ricci,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
31,home_bench,Gerson,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
32,home_bench,Riccardo Marchizza,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
33,guest_bench,Simone Scuffet,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
34,guest_bench,Gabriele Angella,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
35,guest_bench,Pablo Armero,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
36,guest_bench,Adalberto Penaranda,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
37,guest_bench,Jakub Jankto,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
38,guest_bench,Stipe Perica,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
39,guest_bench,Ryder Matos,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
40,guest_bench,Francesco Lodi,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
41,guest_bench,Edenilson,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
42,guest_bench,Felipe,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
43,guest_bench,Lucas Evangelista,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
44,guest_bench,Ewandro,2016-08-20 18:00:00,OLIMPICO - ROMA,MARCO DI BELLO,Finished,4,0,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/ROMUDI
0,home_formation,Gianluigi Buffon,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
1,home_formation,Andrea Barzagli,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
2,home_formation,Leonardo Bonucci,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
3,home_formation,Giorgio Chiellini,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
4,home_formation,Dani Alves,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
5,home_formation,Sami Khedira,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
6,home_formation,Mario Lemina,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
7,home_formation,Kwadwo Asamoah,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
8,home_formation,Alex Sandro,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
9,home_formation,Paulo Dybala,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
10,home_formation,Mario Mandzukic,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
11,guest_formation,Ciprian Tatarusanu,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
12,guest_formation,Nenad Tomovic,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
13,guest_formation,Gonzalo Rodriguez,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
14,guest_formation,Davide Astori,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
15,guest_formation,Federico Bernardeschi,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
16,guest_formation,Matias Vecino,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
17,guest_formation,Milan Badelj,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
18,guest_formation,Marcos Alonso,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
19,guest_formation,Josip Ilicic,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
20,guest_formation,Federico Chiesa                                                                                                                                                                                                        INT,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
21,guest_formation,Nikola Kalinic,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
22,home_bench,Norberto Neto,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
23,home_bench,Emil Audero,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
24,home_bench,Medhi Benatia,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
25,home_bench,Miralem Pjanic,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
26,home_bench,Simone Zaza,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
27,home_bench,Gonzalo Higuain,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
28,home_bench,Hernanes,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
29,home_bench,Marko Pjaca,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
30,home_bench,Daniele Rugani,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
31,home_bench,Stephan Lichtsteiner,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
32,home_bench,Patrice Evra,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
33,home_bench,Luca Marrone,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
34,guest_bench,Luca Lezzerini,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
35,guest_bench,Bartlomiej Dragowski,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
36,guest_bench,Sebastian De Maio,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
37,guest_bench,Carlos Sanchez,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
38,guest_bench,Mauro Zarate,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
39,guest_bench,Matias Fernandez,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
40,guest_bench,Cristian Tello                                                                                                                                                                                                        INT,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
41,guest_bench,Kevin Diks,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
42,guest_bench,Giuseppe Rossi,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
43,guest_bench,Ianis Hagi,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
44,guest_bench,Khouma Babacar,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
45,guest_bench,Hrvoje Milic,2016-08-20 20:45:00,ALLIANZ STADIUM - TORINO,DAVIDE MASSA,Finished,2,1,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/JUVFIO
0,home_formation,Gianluigi Donnarumma,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
1,home_formation,Ignazio Abate,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
2,home_formation,Gabriel Paletta,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
3,home_formation,Alessio Romagnoli,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
4,home_formation,Luca Antonelli,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
5,home_formation,Juraj Kucka,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
6,home_formation,Riccardo Montolivo,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
7,home_formation,Giacomo Bonaventura,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
8,home_formation,Suso,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
9,home_formation,Carlos Bacca,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
10,home_formation,MBaye Niang,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
11,guest_formation,Daniele Padelli,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
12,guest_formation,Lorenzo De Silvestri,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
13,guest_formation,Luca Rossettini,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
14,guest_formation,Emiliano Moretti,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
15,guest_formation,Cristian Molinaro,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
16,guest_formation,Afriyie Acquah,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
17,guest_formation,Giuseppe Vives,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
18,guest_formation,Joel Obi,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
19,guest_formation,Josef Martinez,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
20,guest_formation,Andrea Belotti,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
21,guest_formation,Adem Ljajic,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
22,home_bench,Diego Lopez,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
23,home_bench,Gabriel,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
24,home_bench,Mattia De Sciglio,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
25,home_bench,Luiz Adriano,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
26,home_bench,Keisuke Honda,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
27,home_bench,Gustavo Gomez,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
28,home_bench,Andrea Poli,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
29,home_bench,Leonel Vangioni,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
30,home_bench,Manuel Locatelli,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
31,home_bench,Andrea Bertolacci,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
32,home_bench,Rodrigo Ely,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
33,home_bench,Davide Calabria,2016-08-21 18:00:00,GIUSEPPE MEAZZA - MILANO,ANTONIO DAMATO,Finished,3,2,http://www.legaseriea.it/en/serie-a/match-report/2016-17/UNICO/UNI/1/MILTOR
